movie_data
Joan Blondell, 
Ann Dvorak, 
Eric Linden"
"movie_name:Ingagi year:1930 runtime:85 min genre:Action, Adventure, Fantasy description:An expedition enters an area of the Congo jungle to investigate reports of a gorilla-worshipping tribe. After many dangerous adventures, they come upon the tribe they sought, only to watch ...                See full summary » description:An expedition enters an area of the Congo jungle to investigate reports of a gorilla-worshipping tribe. After many dangerous adventures, they come upon the tribe they sought, only to watch ...                See full summary » director:William Campbell star:Sir Hubert Winstead, 
Charles Gemora, 
Arthur Clayton, 
Louis Nizor"
"movie_name:The Limit year:1972 runtime:90 min genre:Action, Crime, Drama description:In Los Angeles, black motorcycle police officer Mark Johnson patrols gang-infested neighborhoods with his white partner and best friend, Jeff McMillan. One afternoon, Mark has a run-in with...                See full summary » description:In Los Angeles, black motorcycle police officer Mark Johnson patrols gang-infested neighborhoods with his white partner and best friend, Jeff McMillan. One afternoon, Mark has a run-in with...                See full summary » director:Yaphet Kotto star:Yaphet Kotto, 
Quinn K. Redeker, 
Virgil Frye, 
Corinne Cole"
"movie_name:Knockout year:2000 runtime:99 min genre:Action, Drama description:Inspired by her father, a former boxer whose family duties superseded his athletic ambitions, a young woman (Sophia Adella Hernandez) decides to enter the sport. description:Inspired by her father, a former boxer whose family duties superseded his athletic ambitions, a young woman (Sophia Adella Hernandez) decides to enter the sport. director:Lorenzo Doumani star:Sophia Adella Luke, 
Eduardo Yáñez, 
Tony Plana, 
Paul Winfield"
"movie_name:Quattro Noza year:2003 runtime:96 min genre:Action, Drama description:A romance blooms between Quattro (Beaumont) and Noza (Hernandez), two kids caught up in the illegal street car racing scene of Southern California. description:A romance blooms between Quattro (Beaumont) and Noza (Hernandez), two kids caught up in the illegal street car racing scene of Southern California. director:Joey Curtis star:Brihanna Hernandez, 
Victor Larios, 
Robert Beaumont, 
Greg Leone"
"movie_name:Hardflip year:2012 runtime:112 min genre:Action, Drama description:After growing up with his single mom, skateboarder Caleb, 18, finds his busy, rich architect dad. He contacts him, when his mom's hospitalized with cancer. He joins a skateboard competition, when rent's up. description:After growing up with his single mom, skateboarder Caleb, 18, finds his busy, rich architect dad. He contacts him, when his mom's hospitalized with cancer. He joins a skateboard competition, when rent's up. director:Johnny Remo star:Randy Wayne, 
John Schneider, 
Rosanna Arquette, 
Sean Michael Afable"
"movie_name:La scorta year:1993 runtime:96 min genre:Action, Crime, Drama description:A dedicated, tightly-knit group of bodyguards take on additional duties while safeguarding an honest judge designated to investigate official corruption in Sicily. description:A dedicated, tightly-knit group of bodyguards take on additional duties while safeguarding an honest judge designated to investigate official corruption in Sicily. director:Ricky Tognazzi star:Carlo Cecchi, 
Enrico Lo Verso, 
Claudio Amendola, 
Ricky Memphis"
"movie_name:Irudhi Suttru year:2016 runtime:109 min genre:Action, Drama, Sport description:The story of a former boxer who quits boxing following a fallout with the authorities over the underlying politics but goes on to coach a fisherwoman to fulfill his dream through her. description:The story of a former boxer who quits boxing following a fallout with the authorities over the underlying politics but goes on to coach a fisherwoman to fulfill his dream through her. director:Sudha Kongara star:Madhavan, 
Nassar, 
Radha Ravi, 
Kaali Venkat"
"movie_name:Full Fathom Five year:1990 runtime:82 min genre:Action, Adventure, Drama description:Adapted from the best-selling novel. Navy Captain Peter Mackenzie is sent on his toughest assignment when the Soviet nuclear submarine Kirov is stolen and the weapons are aimed at the United States. description:Adapted from the best-selling novel. Navy Captain Peter Mackenzie is sent on his toughest assignment when the Soviet nuclear submarine Kirov is stolen and the weapons are aimed at the United States. director:Carl Franklin star:Michael Moriarty, 
Maria Rangel, 
Todd Field, 
Michael Cavanaugh"
"movie_name:My Entire High School Sinking Into the Sea year:2016 runtime:75 min genre:Animation, Action, Comedy description:An earthquake causes a high school to float into the sea, where it slowly sinks like a shipwreck. description:An earthquake causes a high school to float into the sea, where it slowly sinks like a shipwreck. director:Dash Shaw star:Jason Schwartzman, 
Reggie Watts, 
Adam Lustick, 
Alex Karpovsky"
"movie_name:Gang year:2000 runtime:167 min genre:Action, Crime, Drama description:After falling prey to underworld, four friends jeopardize their personal lives with point of no return. description:After falling prey to underworld, four friends jeopardize their personal lives with point of no return. director:Mazhar Khan star:Jackie Shroff, 
Nana Patekar, 
Kumar Gaurav, 
Jaaved Jaaferi"
"movie_name:Bang Rajan year:2000 runtime:71 min genre:Action, Drama, History description:Set right before the fall of Thailand's old capital, Ayuttaya, Bang Rajan draws on the legend of a village of fighters who bravely fended off the Burmese armies. description:Set right before the fall of Thailand's old capital, Ayuttaya, Bang Rajan draws on the legend of a village of fighters who bravely fended off the Burmese armies. director:Tanit Jitnukul star:Jaran Ngamdee, 
Winai Kraibutr, 
Theerayut Pratyabamrung, 
Bin Bunluerit"
"movie_name:A Dirty Knight's Work year:1976 runtime:88 min genre:Action, Adventure, Comedy description:A group of British aristocrats, who call themselves ""Knights of Avalon"", isn't content with the system of justice and executes judgment themselves. Instead of just killing the people they ...                See full summary » description:A group of British aristocrats, who call themselves ""Knights of Avalon"", isn't content with the system of justice and executes judgment themselves. Instead of just killing the people they ...                See full summary » director:Kevin Connor star:John Mills, 
Donald Pleasence, 
Barbara Hershey, 
David Birney"
"movie_name:Wasabi Tuna year:2003 runtime:92 min genre:Action, Comedy, Crime description:A group of friends who take Halloween way too seriously kidnap Anna Nicole Smith's beloved pet Sugar-Pie. It's up to a bunch of drag queens dressed as Anna to bring Sugar-Pie back. description:A group of friends who take Halloween way too seriously kidnap Anna Nicole Smith's beloved pet Sugar-Pie. It's up to a bunch of drag queens dressed as Anna to bring Sugar-Pie back. director:Lee Friedlander star:Antonio Sabato Jr., 
Jason London, 
Barney Cheng, 
Alanna Ubach"
"movie_name:Chain Gang Women year:1971 runtime:85 min genre:Action, Crime, Thriller description:A murderer escapes from a chain gang, forces his co-inmate to go along, and aggressively rapes the latter's girlfriend. The desperate duo next invades the home of an older farmer and his teenage wife. description:A murderer escapes from a chain gang, forces his co-inmate to go along, and aggressively rapes the latter's girlfriend. The desperate duo next invades the home of an older farmer and his teenage wife. director:Lee Frost star:Michael Stearns, 
Robert Lott, 
Barbara Mills, 
Linda York"
"movie_name:Badrinath year:2011 runtime:140 min genre:Action, Drama, Romance description:Badri, a warrior and the protector of Badrinath temple, finds himself in troubled waters after an agnostic woman falls for him and his mentor suspects him of loving her back. description:Badri, a warrior and the protector of Badrinath temple, finds himself in troubled waters after an agnostic woman falls for him and his mentor suspects him of loving her back. director:V.V. Vinayak star:Allu Arjun, 
Tamannaah Bhatia, 
Prakash Raj, 
Kelly Dorji"
"movie_name:Vettai year:2012 runtime:150 min genre:Action description:Thiru join hands with his brother Guru to face the mobsters of a city. description:Thiru join hands with his brother Guru to face the mobsters of a city. director:N. Linguswamy star:Arya, 
Madhavan, 
Sameera Reddy, 
Amala Paul"
"movie_name:The Lucky Man year:2017 runtime:98 min genre:Action, Drama, Sci-Fi description:A young charismatic preacher and his hot Latina girlfriend travel Route 66 scamming the small churches along the way only to find that the bogus healing powers he portrays become real. The healing powers serve as a blessing and a curse. description:A young charismatic preacher and his hot Latina girlfriend travel Route 66 scamming the small churches along the way only to find that the bogus healing powers he portrays become real. The healing powers serve as a blessing and a curse. director:Norman Gregory McGuire star:Jesse James, 
Burton Gilliam, 
Mariana Paola Vicente, 
Brad Hawkins"
"movie_name:Holy Hell year:2015 runtime:89 min genre:Action, Comedy, Horror description:If HOBO WITH A SHOTGUN and MACHETE had a baby - it'd be Holy Hell! description:If HOBO WITH A SHOTGUN and MACHETE had a baby - it'd be Holy Hell! director:Ryan LaPlante star:Ryan LaPlante, 
Michael Rawley, 
Alysa King, 
Luke LaPlante"
"movie_name:Settai year:2013 runtime:136 min genre:Action, Comedy, Crime description:Three struggling room-mates unknowingly become potential prey of a ruthless gangster. description:Three struggling room-mates unknowingly become potential prey of a ruthless gangster. director:R. Kannan star:Arya, 
Hansika Motwani, 
Anjali, 
Santhanam"
"movie_name:Jackals year:1986 runtime:97 min genre:Action, Crime, Drama description:Cops in a small town near the Mexican border find themselves caught up in a scheme that smuggles illegal aliens into the country. description:Cops in a small town near the Mexican border find themselves caught up in a scheme that smuggles illegal aliens into the country. director:Gary Grillo star:Jack Lucarelli, 
Gerald McRaney, 
Wilford Brimley, 
Jameson Parker"
"movie_name:Bomb the System year:2002 runtime:91 min genre:Action, Drama description:A tribute to graffiti art and the city where it all began. Blest, a 19-year-old graffiti writer, has just graduated from high school. With no ambition toward mainstream goals of work and ...                See full summary » description:A tribute to graffiti art and the city where it all began. Blest, a 19-year-old graffiti writer, has just graduated from high school. With no ambition toward mainstream goals of work and ...                See full summary » director:Adam Bhala Lough star:Mark Webber, 
Jade Scott Yorker, 
Jaclyn DeSantis, 
Gano Grills"
"movie_name:The Dion Brothers year:1974 runtime:94 min genre:Action, Comedy, Crime description:Two rural West Virginia brothers leave home, rob an armored car and become fugitives. description:Two rural West Virginia brothers leave home, rob an armored car and become fugitives. director:Jack Starrett star:Stacy Keach, 
Frederic Forrest, 
Margot Kidder, 
Barry Primus"
"movie_name:The Squaw Man year:1914 runtime:74 min genre:Action, Drama, Romance description:A chivalrous British officer takes the blame for his cousin's embezzlement and journeys to the American West to start a new life on a cattle ranch. description:A chivalrous British officer takes the blame for his cousin's embezzlement and journeys to the American West to start a new life on a cattle ranch. director:Oscar Apfel, 
Cecil B. DeMille star:Dustin Farnum, 
Monroe Salisbury, 
Winifred Kingston, 
Mrs. A.W. Filson"
"movie_name:Out the Gate year:2011 runtime:104 min genre:Action, Crime, Music description:After a turn of unfortunate events in Jamaica, Everton leaves his home to make it big in the music business in America. Everything is not a bed of roses in Hollywood, but with struggles and...                See full summary » description:After a turn of unfortunate events in Jamaica, Everton leaves his home to make it big in the music business in America. Everything is not a bed of roses in Hollywood, but with struggles and...                See full summary » director:Stevie Johnson, 
Qmillion star:Paul Campbell, 
Oliver Samuels, 
Shelli Boone, 
Everton Dennis"
"movie_name:Khuda Gawah year:1992 runtime:193 min genre:Action, Adventure, Drama description:Baadshah Khan falls in love with Benazir, a member of a rival clan who has defeated him in a game of buzkashi. description:Baadshah Khan falls in love with Benazir, a member of a rival clan who has defeated him in a game of buzkashi. director:Mukul Anand star:Amitabh Bachchan, 
Sridevi, 
Nagarjuna Akkineni, 
Shilpa Shirodkar"
"movie_name:Disappearances year:2006 runtime:118 min genre:Action, Adventure, Drama description:Forced to smuggle whiskey in an attempt to save a family, Quebec Bill (Kris Kristofferson) and his son embark on an unforgettable trip through the vast reaches of the wilderness. description:Forced to smuggle whiskey in an attempt to save a family, Quebec Bill (Kris Kristofferson) and his son embark on an unforgettable trip through the vast reaches of the wilderness. director:Jay Craven star:Kris Kristofferson, 
Charlie McDermott, 
Gary Farmer, 
William Sanderson"
"movie_name:Bonnie & Clyde vs. Dracula year:2008 runtime:91 min genre:Action, Crime, Horror description:After a heist goes wrong, outlaw couple Bonnie and Clyde crash a mansion inhabited by the recently revived Dracula. When gangsters meet vampires, there's bloody hell to pay. description:After a heist goes wrong, outlaw couple Bonnie and Clyde crash a mansion inhabited by the recently revived Dracula. When gangsters meet vampires, there's bloody hell to pay. director:Timothy Friend star:Tiffany Shepis, 
Trent Haaga, 
Allen Lowman, 
Jennifer Friend"
"movie_name:The Red, White, and Black year:1970 runtime:77 min genre:Action, Romance, Western description:A recruit joins an all-black cavalry regiment led by a white man in the post-Civil War West. description:A recruit joins an all-black cavalry regiment led by a white man in the post-Civil War West. director:John 'Bud' Cardos star:Robert DoQui, 
Isaac Fields, 
Barbara Hale, 
Rafer Johnson"
"movie_name:Tiger & Bunny: The Rising year:2014 runtime:108 min genre:Animation, Action, Adventure description:Kotetsu T. Kaburagi, a.k.a. Wild Tiger, and Barnaby Brooks Jr. resume their careers as heroes fighting crime. But their partnership comes to a sudden end when Apollon Media's new owner Mark...                See full summary » description:Kotetsu T. Kaburagi, a.k.a. Wild Tiger, and Barnaby Brooks Jr. resume their careers as heroes fighting crime. But their partnership comes to a sudden end when Apollon Media's new owner Mark...                See full summary » director:Yoshitomo Yonetani star:Hiroaki Hirata, 
Masakazu Morita, 
Yûichi Nakamura, 
Hôchû Ôtsuka"
"movie_name:From Mexico with Love year:2009 runtime:96 min genre:Action, Drama, Family description:A washed-up trainer takes a self-destructive young boxer under his wing. description:A washed-up trainer takes a self-destructive young boxer under his wing. director:Jimmy Nickerson star:Kuno Becker, 
Steven Bauer, 
Stephen Lang, 
Alex Nesic"
"movie_name:Strength and Honour year:2007 runtime:95 min genre:Action, Drama description:A single father decides to break his dying wife's last wish to not box again in order to save his young son from certain death. description:A single father decides to break his dying wife's last wish to not box again in order to save his young son from certain death. director:Mark Mahon star:Michael Madsen, 
Vinnie Jones, 
Patrick Bergin, 
Richard Chamberlain"
"movie_name:Damned River year:1989 runtime:95 min genre:Action, Adventure description:A group hires a guide to take them whitewater rafting down the Zambezi River in Africa, but what they don't know is that the guide is actually a .... description:A group hires a guide to take them whitewater rafting down the Zambezi River in Africa, but what they don't know is that the guide is actually a .... director:Michael Schroeder star:Stephen Shellen, 
Lisa Aliff, 
John Terlesky, 
Marc Poppel"
"movie_name:The Witness year:2015 runtime:112 min genre:Action, Crime, Drama description:After escaping an abduction attempt, a blind woman and the young man who witnessed the crime aid the police in trying to identify the man responsible. description:After escaping an abduction attempt, a blind woman and the young man who witnessed the crime aid the police in trying to identify the man responsible. director:Sang-hoon Ahn star:Mi Yang, 
Han Lu, 
Jingchun Wang, 
Yawen Zhu"
"movie_name:Tai ji 1: Cong ling kai shi year:2012 runtime:98 min genre:Action, Adventure, Drama description:Yang travels to Chen Village to learn a powerful form of Tai Chi. Though villagers are forbidden from teaching outsiders, Yang becomes their best hope for survival when a man arrives with a plan to build a railroad through the village. description:Yang travels to Chen Village to learn a powerful form of Tai Chi. Though villagers are forbidden from teaching outsiders, Yang becomes their best hope for survival when a man arrives with a plan to build a railroad through the village. director:Stephen Fung star:Hark-On Fung, 
Xiaochao Yuan, 
Stephen Fung, 
Eddie Peng"
"movie_name:Digimon Adventure tri. Part 5: Coexistence year:2017 runtime:89 min genre:Animation, Action, Adventure description:Homeostasis is trying to maintain harmony but considers Meicoomon's power to be an existential threat to both worlds. While the DigiDestined return to the Real World alienated by the abnormal state of the Digital World. description:Homeostasis is trying to maintain harmony but considers Meicoomon's power to be an existential threat to both worlds. While the DigiDestined return to the Real World alienated by the abnormal state of the Digital World. director:Keitarô Motonaga star:Robbie Daymond, 
Cristina Valenzuela, 
Cherami Leigh, 
Johnny Yong Bosch"
"movie_name:Hayride 2 year:2015 runtime:92 min genre:Action, Horror, Thriller description:The end of one journey only marks the beginning of another as Detective Loomis returns to uncover the truth behind the Legend of Pitchfork. description:The end of one journey only marks the beginning of another as Detective Loomis returns to uncover the truth behind the Legend of Pitchfork. director:Terron R. Parsons star:Sherri Eakin, 
Jeremy Sande, 
Jeremy Ivy, 
Corlandos Scott"
"movie_name:Macumba Love year:1960 runtime:86 min genre:Action, Adventure, Fantasy description:A writer who specializes in exposing fake witchcraft journeys to Brazil to investigate a voodoo cult. description:A writer who specializes in exposing fake witchcraft journeys to Brazil to investigate a voodoo cult. director:Douglas Fowley star:Walter Reed, 
Ziva Rodann, 
William Wellman Jr., 
June Wilkinson"
"movie_name:Unsullied year:2014 runtime:93 min genre:Action, Horror, Thriller description:Track star Reagan is kidnapped by a pair of sociopaths after her car breaks down on a deserted road. description:Track star Reagan is kidnapped by a pair of sociopaths after her car breaks down on a deserted road. director:Simeon Rice star:Rusty Joiner, 
Murray Gray, 
James Gaudioso, 
Cindy Karr"
"movie_name:Outta Time year:2002 runtime:94 min genre:Adventure, Crime, Action description:A handsome and talented college student, David Morales, is devastated when a bum knee causes him to lose his scholarship to the University of San Diego. Unwilling to disappoint his proud ...                See full summary » description:A handsome and talented college student, David Morales, is devastated when a bum knee causes him to lose his scholarship to the University of San Diego. Unwilling to disappoint his proud ...                See full summary » director:Lorena David star:Tim Sitarz, 
Mario Lopez, 
Tava Smiley, 
Carlos Mencia"
"movie_name:The Korean year:2008 runtime:98 min genre:Action description:A big city crime lord has been betrayed by four associates. With only hours until his immanent arrest, he calls in his deadliest cleaner to track down those responsible and get revenge. ...                See full summary » description:A big city crime lord has been betrayed by four associates. With only hours until his immanent arrest, he calls in his deadliest cleaner to track down those responsible and get revenge. ...                See full summary » director:Thomas Dixon star:Josiah D. Lee, 
Paul Adamo, 
Paula Bellin, 
Rik Billock"
"movie_name:The Big Noise year:1944 runtime:74 min genre:Action, Adventure, Comedy description:During World War II Stan and Ollie find themselves as improbable bodyguards to an eccentric inventor and his strategically important new bomb. description:During World War II Stan and Ollie find themselves as improbable bodyguards to an eccentric inventor and his strategically important new bomb. director:Malcolm St. Clair star:Stan Laurel, 
Oliver Hardy, 
Doris Merrick, 
Arthur Space"
"movie_name:Mercy Streets year:2000 runtime:106 min genre:Action, Drama, Crime description:Estranged twin brothers - one a con man, the other an Episcopal deacon - accidentally switch places... and find God in the process. description:Estranged twin brothers - one a con man, the other an Episcopal deacon - accidentally switch places... and find God in the process. director:Jon Gunn star:Eric Roberts, 
David A.R. White, 
Cynthia Watros, 
Shiek Mahmud-Bey"
"movie_name:Mr. X year:2015 runtime:133 min genre:Action, Crime, Drama description:After gaining the power of invisibility; a man becomes a vigilante, in order to take revenge on those who have wronged him. description:After gaining the power of invisibility; a man becomes a vigilante, in order to take revenge on those who have wronged him. director:Vikram Bhatt star:Emraan Hashmi, 
Amyra Dastur, 
Tanmay Bhat, 
Sushil Pandey"
"movie_name:Lost in Hong Kong year:2015 runtime:114 min genre:Action, Adventure, Comedy description:The film follows Xu Lai, a former artist whose dreams were dashed when the responsibilities of life set in. With his life now revolving around his wife Cai Bo who is obsessed with having ...                See full summary » description:The film follows Xu Lai, a former artist whose dreams were dashed when the responsibilities of life set in. With his life now revolving around his wife Cai Bo who is obsessed with having ...                See full summary » director:Zheng Xu star:Zheng Xu, 
Wei Zhao, 
Bei-Er Bao, 
Juan Du"
"movie_name:Detective K: Secret of the Lost Island year:2015 runtime:124 min genre:Action, Adventure, Comedy description:Joseon's top detective Kim Min attempts to track down those responsible for circulating massive amounts of counterfeit silver bullion in Joseon. He also tries to find the missing sibling of a young girl. description:Joseon's top detective Kim Min attempts to track down those responsible for circulating massive amounts of counterfeit silver bullion in Joseon. He also tries to find the missing sibling of a young girl. director:Suk-Yoon Kim star:Myung-Min Kim, 
Yeon-hee Lee, 
Dal-su Oh, 
Kwon Bum-taek"
"movie_name:Tanganyika year:1954 runtime:81 min genre:Action, Adventure, Drama description:In Kenya, in 1903, when escaped murderer Abel McCracken instigates the Nukumbi tribe to raid white settlements, colonist John Gale organizes a human hunt to capture McCracken. description:In Kenya, in 1903, when escaped murderer Abel McCracken instigates the Nukumbi tribe to raid white settlements, colonist John Gale organizes a human hunt to capture McCracken. director:André De Toth star:Van Heflin, 
Ruth Roman, 
Howard Duff, 
Jeff Morrow"
"movie_name:Nowhere Man year:2005 runtime:78 min genre:Comedy, Crime, Drama description:A desperate man ventures into a dangerous and sordid underworld of crime and pornography in search of his severed genitalia which is held for ransom by his disgruntled former girlfriend. description:A desperate man ventures into a dangerous and sordid underworld of crime and pornography in search of his severed genitalia which is held for ransom by his disgruntled former girlfriend. director:Tim McCann star:Michael Rodrick, 
Debbie Rochon, 
Frank Olivier, 
Lloyd Kaufman"
"movie_name:The Night of Love year:1927 runtime:80 min genre:Action, Adventure, Romance description:A duke kidnaps the gypsy Montero's young bride, intending to exercise a nobleman's then-presumed right to make love to her. But she dies, and Montero vows revenge. description:A duke kidnaps the gypsy Montero's young bride, intending to exercise a nobleman's then-presumed right to make love to her. But she dies, and Montero vows revenge. director:George Fitzmaurice star:Ronald Colman, 
Vilma Bánky, 
Montagu Love, 
Natalie Kingston"
"movie_name:The Code year:2002 runtime:116 min genre:Action, Crime, Thriller description:Either you make decisions or life makes them for you. For an ex-con struggling to go straight, the temptation of money, women and power prove too much, especially when his best friend promises him an easy heist. description:Either you make decisions or life makes them for you. For an ex-con struggling to go straight, the temptation of money, women and power prove too much, especially when his best friend promises him an easy heist. director:Manuel Boursinhac star:Samuel Le Bihan, 
Samy Naceri, 
Clotilde Courau, 
Marie Guillard"
"movie_name:The Helix... Loaded year:2005 runtime:97 min genre:Action, Adventure, Comedy description:When ""The One"" dies, Orpheum must find the ""Other One."" description:When ""The One"" dies, Orpheum must find the ""Other One."" director:A. Raven Cruz star:Scott Levy, 
Vanilla Ice, 
Geremy Dingle, 
Samantha Brooke"
"movie_name:Sweet Jesus, Preacherman year:1973 runtime:99 min genre:Action, Drama description:A Black hit man poses as a Baptist preacher in a ghetto church. He decides to take over the local rackets. description:A Black hit man poses as a Baptist preacher in a ghetto church. He decides to take over the local rackets. director:Henning Schellerup star:Roger E. Mosley, 
William Smith, 
Michael Pataki, 
Tom Johnigarn"
"movie_name:Lost Woods year:2012 runtime:88 min genre:Action, Sci-Fi, Thriller description:A story of what happens when a reluctant man is forced to face his fears, which begins as a fun camping trip and ends in a fight for survival in the remote forest of the pacific northwest. description:A story of what happens when a reluctant man is forced to face his fears, which begins as a fun camping trip and ends in a fight for survival in the remote forest of the pacific northwest. director:Nathan Ellering, 
Phillip Ellering star:Joey Brown, 
Garrett Vander Leun, 
Nina Brissey, 
Phillip Ellering"
"movie_name:Tears of the Black Tiger year:2000 runtime:110 min genre:Action, Comedy, Romance description:With its loud acting style, exuberant sets and stunning shots in pastel colours, this Thai cult film is as much a parody as an homage to the Western and the romantic tearjerker. description:With its loud acting style, exuberant sets and stunning shots in pastel colours, this Thai cult film is as much a parody as an homage to the Western and the romantic tearjerker. director:Wisit Sasanatieng star:Chartchai Ngamsan, 
Stella Malucchi, 
Supakorn Kitsuwon, 
Suwinit Panjamawat"
"movie_name:Guta-yubalja-deul year:2006 runtime:115 min genre:Action, Drama, Horror description:On a day trip through the countryside, aspiring opera singer In-jeong flees to the woods to escape the advances of her lecherous professor and mentor, Yeong-sun. When a seemingly harmless ...                See full summary » description:On a day trip through the countryside, aspiring opera singer In-jeong flees to the woods to escape the advances of her lecherous professor and mentor, Yeong-sun. When a seemingly harmless ...                See full summary » director:Shin-yeon Won star:Ye-ryeon Cha, 
Kyung Ho Jung, 
Shi-hoo Kim, 
Byung-Joon Lee"
"movie_name:Tae-poong year:2005 runtime:124 min genre:Action description:A modern-day pirate plans a massive attack on North and South Korea. description:A modern-day pirate plans a massive attack on North and South Korea. director:Kyung-taek Kwak star:Jang Dong-Gun, 
Lee Jung-jae, 
Mi-yeon Lee, 
David Lee McInnis"
"movie_name:The Judas Project year:1990 runtime:97 min genre:Action, Drama, Fantasy description:How would you react if Christ had re-appeared on earth today? Would man kind repeat their mistakes or accept? This movie is about a modernized 2nd coming of Christ. Instead of facing Romans...                See full summary » description:How would you react if Christ had re-appeared on earth today? Would man kind repeat their mistakes or accept? This movie is about a modernized 2nd coming of Christ. Instead of facing Romans...                See full summary » director:James H. Barden star:John O'Banion, 
Ramy Zada, 
Richard Herd, 
Gerald Gordon"
"movie_name:The Wolves year:1996 runtime:88 min genre:Action, Drama, Thriller description:When Blackie Blacavov and his sister Barbara inherit 50,000 acres of Alaskan wilderness, he tries to live a more harmonious, natural existence on the land. But Barbara, without informing ...                See full summary » description:When Blackie Blacavov and his sister Barbara inherit 50,000 acres of Alaskan wilderness, he tries to live a more harmonious, natural existence on the land. But Barbara, without informing ...                See full summary » director:Steve Carver star:Darren Dalton, 
Raimund Harmstorf, 
Ben Cardinal, 
John Furey"
"movie_name:New World Order year:2015 runtime:118 min genre:Action, Crime, Drama description:The film is proposing new themes, of current interest, strong and of impact, united with a poignant story of love and pain. Manages to combine in a single work controversial points of ...                See full summary » description:The film is proposing new themes, of current interest, strong and of impact, united with a poignant story of love and pain. Manages to combine in a single work controversial points of ...                See full summary » director:Fabio Ferrara, 
Marco Ferrara star:Mario Ferrara, 
Marzio Honorato, 
Enzo Iacchetti, 
Massimo Pascucci"
"movie_name:The Bounty Killer year:2018 runtime:87 min genre:Action, Western description:A bounty killer is hired by a Mexican landowner to rescue his daughter after she's kidnapped by a gang of outlaws on her wedding day. description:A bounty killer is hired by a Mexican landowner to rescue his daughter after she's kidnapped by a gang of outlaws on her wedding day. director:Chip Baker star:Crispian Belfrage, 
Ethan McDowell, 
David Gilliam, 
Antonio Mayans"
"movie_name:Rachel's Attic year:2002 runtime:112 min genre:Drama, Action, Horror description:After returning home from a two week trial in Chicago, Rachel Bishop finds her sister Emily Bishop missing. She then finds her sister in what appears to be a well done snuff film where she ...                See full summary » description:After returning home from a two week trial in Chicago, Rachel Bishop finds her sister Emily Bishop missing. She then finds her sister in what appears to be a well done snuff film where she ...                See full summary » director:David Tybor star:Rachel Nord, 
Nancy Walters, 
Alicia Bewernitz, 
Devin McPherson"
"movie_name:Extreme Force year:2001 runtime:90 min genre:Action description:An international thief becomes a hero as he seeks revenge against the partner who betrayed him. description:An international thief becomes a hero as he seeks revenge against the partner who betrayed him. director:Michel Qissi star:Youssef Qissi, 
Nikki Lemke, 
Hector Echavarria, 
Michel Qissi"
"movie_name:Casey at the Bat year:1927 runtime:68 min genre:Action, Comedy, Sport description:Casey is a slovenly junk man in a turn of the twentieth century hick town who has a remarkable ability to play baseball. An unscrupulous New York scout signs him up, so Casey and his ...                See full summary » description:Casey is a slovenly junk man in a turn of the twentieth century hick town who has a remarkable ability to play baseball. An unscrupulous New York scout signs him up, so Casey and his ...                See full summary » director:Monte Brice star:Wallace Beery, 
Zasu Pitts, 
Ford Sterling, 
Sterling Holloway"
"movie_name:Buddies in India year:2017 runtime:99 min genre:Action, Comedy description:In an effort to save his house, a man accompanies the son of a recently deceased CEO to India to recover his will. description:In an effort to save his house, a man accompanies the son of a recently deceased CEO to India to recover his will. director:Baoqiang Wang star:Baoqiang Wang, 
Yan Liu, 
Bai-Ke, 
Vikramjeet Virk"
"movie_name:Line Walker 2: Invisible Spy year:2019 runtime:98 min genre:Action, Crime, Thriller description:After they uncover evidence that there is corruption in the police force, three police officers in Hong Kong try to discover which of them can be trusted. description:After they uncover evidence that there is corruption in the police force, three police officers in Hong Kong try to discover which of them can be trusted. director:Jazz Boon star:Louis Koo, 
Nick Cheung, 
Francis Ng, 
Peiyao Jiang"
"movie_name:Unconditional Love year:1999 runtime:105 min genre:Action description:A crusading reporter (John Kennedy Horne) for the weekly L.A. New Times spends his time writing exposes on the conditions permitted by slumlords. However, when his best friend (Sheryl Lee ...                See full summary » description:A crusading reporter (John Kennedy Horne) for the weekly L.A. New Times spends his time writing exposes on the conditions permitted by slumlords. However, when his best friend (Sheryl Lee ...                See full summary » director:Steven Rush star:Tracey Ross, 
Henry Silva, 
Miles O'Keeffe, 
Sheryl Lee Ralph"
"movie_name:Evil Cult year:2003 runtime:90 min genre:Action, Comedy, Horror description:Tough-as-nails adventurer, Neil Stryker, faces immeasurable odds in this madcap comedy bloodbath when he comes face to face with an EVIL CULT! Armed with a bag of tricks, Stryker unleashes ...                See full summary » description:Tough-as-nails adventurer, Neil Stryker, faces immeasurable odds in this madcap comedy bloodbath when he comes face to face with an EVIL CULT! Armed with a bag of tricks, Stryker unleashes ...                See full summary » director:Neil Taylor, 
Rob Taylor star:Matt Zak, 
Greg Gosser, 
Kyle Day, 
Bryna Smith"
"movie_name:Gloves of Stone year:2009 runtime:97 min genre:Action, Drama, Sport description:Abner is trapped in the rough life of Mexico City. His escape? Boxing. Dr. Frank Irwin and his son Jimmy, a pro boxer, come together to teach Abner that the heart fuels the punches we throw in life. description:Abner is trapped in the rough life of Mexico City. His escape? Boxing. Dr. Frank Irwin and his son Jimmy, a pro boxer, come together to teach Abner that the heart fuels the punches we throw in life. director:Miguel Necoechea star:Martin Sheen, 
Kirk Harris, 
Álex Perea, 
Michael Madsen"
